provincia_id,nombre_provincia,sexo,edad_quinquenal,nacionalidad,pais_nacimiento,cantidad
50,Mendoza,F,85 a 89,Extranjera,Otro Pais,646
50,Mendoza,F,90 a 94,Argentina,Argentina,4069
50,Mendoza,F,90 a 94,Argentina,Otro Pais,40
50,Mendoza,F,90 a 94,Extranjera,Otro Pais,274
50,Mendoza,F,95 a 99,Argentina,Argentina,1078
50,Mendoza,F,95 a 99,Argentina,Otro Pais,12
50,Mendoza,F,95 a 99,Extranjera,Otro Pais,79
50,Mendoza,M,0 a 4,Argentina,Argentina,50164
50,Mendoza,M,0 a 4,Argentina,Otro Pais,137
50,Mendoza,M,0 a 4,Extranjera,Otro Pais,90
50,Mendoza,M,10 a 14,Argentina,Argentina,84382
50,Mendoza,M,10 a 14,Argentina,Otro Pais,315
50,Mendoza,M,10 a 14,Extranjera,Otro Pais,889
50,Mendoza,M,100 y +,Argentina,Argentina,78
50,Mendoza,M,100 y +,Argentina,Otro Pais,3
50,Mendoza,M,100 y +,Extranjera,Otro Pais,8
50,Mendoza,M,15 a 19,Argentina,Argentina,80788
50,Mendoza,M,15 a 19,Argentina,Otro Pais,542
50,Mendoza,M,15 a 19,Extranjera,Otro Pais,1388
50,Mendoza,M,20 a 24,Argentina,Argentina,70834
50,Mendoza,M,20 a 24,Argentina,Otro Pais,393
50,Mendoza,M,20 a 24,Extranjera,Otro Pais,2180
50,Mendoza,M,25 a 29,Argentina,Argentina,73737
50,Mendoza,M,25 a 29,Argentina,Otro Pais,175
50,Mendoza,M,25 a 29,Extranjera,Otro Pais,2262
50,Mendoza,M,30 a 34,Argentina,Argentina,74751
50,Mendoza,M,30 a 34,Argentina,Otro Pais,206
50,Mendoza,M,30 a 34,Extranjera,Otro Pais,3119
50,Mendoza,M,35 a 39,Argentina,Argentina,70651
50,Mendoza,M,35 a 39,Argentina,Otro Pais,142
50,Mendoza,M,35 a 39,Extranjera,Otro Pais,3176
50,Mendoza,M,40 a 44,Argentina,Argentina,65166
50,Mendoza,M,40 a 44,Argentina,Otro Pais,197
50,Mendoza,M,40 a 44,Extranjera,Otro Pais,3050
50,Mendoza,M,45 a 49,Argentina,Argentina,62325
50,Mendoza,M,45 a 49,Argentina,Otro Pais,173
50,Mendoza,M,45 a 49,Extranjera,Otro Pais,2598
50,Mendoza,M,5 a 9,Argentina,Argentina,75884
50,Mendoza,M,5 a 9,Argentina,Otro Pais,222
50,Mendoza,M,5 a 9,Extranjera,Otro Pais,423
50,Mendoza,M,50 a 54,Argentina,Argentina,51502
50,Mendoza,M,50 a 54,Argentina,Otro Pais,191
50,Mendoza,M,50 a 54,Extranjera,Otro Pais,2632
50,Mendoza,M,55 a 59,Argentina,Argentina,41907
50,Mendoza,M,55 a 59,Argentina,Otro Pais,183
50,Mendoza,M,55 a 59,Extranjera,Otro Pais,2346
50,Mendoza,M,60 a 64,Argentina,Argentina,38200
50,Mendoza,M,60 a 64,Argentina,Otro Pais,163
50,Mendoza,M,60 a 64,Extranjera,Otro Pais,2052
50,Mendoza,M,65 a 69,Argentina,Argentina,34090
50,Mendoza,M,65 a 69,Argentina,Otro Pais,187
50,Mendoza,M,65 a 69,Extranjera,Otro Pais,1664
50,Mendoza,M,70 a 74,Argentina,Argentina,27824
50,Mendoza,M,70 a 74,Argentina,Otro Pais,218
50,Mendoza,M,70 a 74,Extranjera,Otro Pais,1615
50,Mendoza,M,75 a 79,Argentina,Argentina,18974
50,Mendoza,M,75 a 79,Argentina,Otro Pais,278
50,Mendoza,M,75 a 79,Extranjera,Otro Pais,1548
50,Mendoza,M,80 a 84,Argentina,Argentina,11006
50,Mendoza,M,80 a 84,Argentina,Otro Pais,196
50,Mendoza,M,80 a 84,Extranjera,Otro Pais,916
50,Mendoza,M,85 a 89,Argentina,Argentina,5046
50,Mendoza,M,85 a 89,Argentina,Otro Pais,103
50,Mendoza,M,85 a 89,Extranjera,Otro Pais,454
50,Mendoza,M,90 a 94,Argentina,Argentina,1743
50,Mendoza,M,90 a 94,Argentina,Otro Pais,42
50,Mendoza,M,90 a 94,Extranjera,Otro Pais,163
50,Mendoza,M,95 a 99,Argentina,Argentina,423
50,Mendoza,M,95 a 99,Argentina,Otro Pais,10
50,Mendoza,M,95 a 99,Extranjera,Otro Pais,46
50,Mendoza,X,10 a 14,Argentina,Argentina,1
50,Mendoza,X,15 a 19,Argentina,Argentina,7
50,Mendoza,X,20 a 24,Argentina,Argentina,11
50,Mendoza,X,25 a 29,Argentina,Argentina,10
50,Mendoza,X,25 a 29,Argentina,Otro Pais,1
50,Mendoza,X,30 a 34,Argentina,Argentina,18
50,Mendoza,X,30 a 34,Extranjera,Otro Pais,2
50,Mendoza,X,35 a 39,Argentina,Argentina,9
50,Mendoza,X,35 a 39,Extranjera,Otro Pais,1
50,Mendoza,X,40 a 44,Argentina,Argentina,2
50,Mendoza,X,45 a 49,Argentina,Argentina,4
50,Mendoza,X,50 a 54,Argentina,Argentina,1
50,Mendoza,X,55 a 59,Argentina,Argentina,1
50,Mendoza,X,60 a 64,Argentina,Argentina,2
54,Misiones,F,0 a 4,Argentina,Argentina,43924
54,Misiones,F,0 a 4,Argentina,Otro Pais,42
54,Misiones,F,0 a 4,Extranjera,Otro Pais,39
54,Misiones,F,10 a 14,Argentina,Argentina,63015
54,Misiones,F,10 a 14,Argentina,Otro Pais,119
54,Misiones,F,10 a 14,Extranjera,Otro Pais,275
54,Misiones,F,100 y +,Argentina,Argentina,61
54,Misiones,F,100 y +,Argentina,Otro Pais,4
54,Misiones,F,100 y +,Extranjera,Otro Pais,28
54,Misiones,F,15 a 19,Argentina,Argentina,57130
54,Misiones,F,15 a 19,Argentina,Otro Pais,142
54,Misiones,F,15 a 19,Extranjera,Otro Pais,458
54,Misiones,F,20 a 24,Argentina,Argentina,57780
54,Misiones,F,20 a 24,Argentina,Otro Pais,154
54,Misiones,F,20 a 24,Extranjera,Otro Pais,841
54,Misiones,F,25 a 29,Argentina,Argentina,57922
54,Misiones,F,25 a 29,Argentina,Otro Pais,125
54,Misiones,F,25 a 29,Extranjera,Otro Pais,1212
54,Misiones,F,30 a 34,Argentina,Argentina,54617
54,Misiones,F,30 a 34,Argentina,Otro Pais,144
54,Misiones,F,30 a 34,Extranjera,Otro Pais,2039
54,Misiones,F,35 a 39,Argentina,Argentina,47111
54,Misiones,F,35 a 39,Argentina,Otro Pais,121
54,Misiones,F,35 a 39,Extranjera,Otro Pais,2267
54,Misiones,F,40 a 44,Argentina,Argentina,42114
54,Misiones,F,40 a 44,Argentina,Otro Pais,133
54,Misiones,F,40 a 44,Extranjera,Otro Pais,2310
54,Misiones,F,45 a 49,Argentina,Argentina,38716
54,Misiones,F,45 a 49,Argentina,Otro Pais,129
54,Misiones,F,45 a 49,Extranjera,Otro Pais,1931
54,Misiones,F,5 a 9,Argentina,Argentina,58916
54,Misiones,F,5 a 9,Argentina,Otro Pais,170
54,Misiones,F,5 a 9,Extranjera,Otro Pais,152
54,Misiones,F,50 a 54,Argentina,Argentina,31398
54,Misiones,F,50 a 54,Argentina,Otro Pais,166
54,Misiones,F,50 a 54,Extranjera,Otro Pais,1958
54,Misiones,F,55 a 59,Argentina,Argentina,27449
54,Misiones,F,55 a 59,Argentina,Otro Pais,224
54,Misiones,F,55 a 59,Extranjera,Otro Pais,1908
54,Misiones,F,60 a 64,Argentina,Argentina,25325
54,Misiones,F,60 a 64,Argentina,Otro Pais,295
54,Misiones,F,60 a 64,Extranjera,Otro Pais,2076
54,Misiones,F,65 a 69,Argentina,Argentina,20786
54,Misiones,F,65 a 69,Argentina,Otro Pais,457
54,Misiones,F,65 a 69,Extranjera,Otro Pais,2178
54,Misiones,F,70 a 74,Argentina,Argentina,14785
54,Misiones,F,70 a 74,Argentina,Otro Pais,503
54,Misiones,F,70 a 74,Extranjera,Otro Pais,2211
54,Misiones,F,75 a 79,Argentina,Argentina,8235
54,Misiones,F,75 a 79,Argentina,Otro Pais,494
54,Misiones,F,75 a 79,Extranjera,Otro Pais,1984
54,Misiones,F,80 a 84,Argentina,Argentina,4912
54,Misiones,F,80 a 84,Argentina,Otro Pais,411
54,Misiones,F,80 a 84,Extranjera,Otro Pais,1434
54,Misiones,F,85 a 89,Argentina,Argentina,2757
54,Misiones,F,85 a 89,Argentina,Otro Pais,251
54,Misiones,F,85 a 89,Extranjera,Otro Pais,763
54,Misiones,F,90 a 94,Argentina,Argentina,1080
54,Misiones,F,90 a 94,Argentina,Otro Pais,102
54,Misiones,F,90 a 94,Extranjera,Otro Pais,308
54,Misiones,F,95 a 99,Argentina,Argentina,290
54,Misiones,F,95 a 99,Argentina,Otro Pais,26
54,Misiones,F,95 a 99,Extranjera,Otro Pais,111
54,Misiones,M,0 a 4,Argentina,Argentina,45556
54,Misiones,M,0 a 4,Argentina,Otro Pais,57
54,Misiones,M,0 a 4,Extranjera,Otro Pais,39
54,Misiones,M,10 a 14,Argentina,Argentina,65425
54,Misiones,M,10 a 14,Argentina,Otro Pais,115
54,Misiones,M,10 a 14,Extranjera,Otro Pais,290
54,Misiones,M,100 y +,Argentina,Argentina,36
54,Misiones,M,100 y +,Argentina,Otro Pais,2
54,Misiones,M,100 y +,Extranjera,Otro Pais,21
54,Misiones,M,15 a 19,Argentina,Argentina,59722
54,Misiones,M,15 a 19,Argentina,Otro Pais,135
54,Misiones,M,15 a 19,Extranjera,Otro Pais,409
54,Misiones,M,20 a 24,Argentina,Argentina,58339
54,Misiones,M,20 a 24,Argentina,Otro Pais,164
54,Misiones,M,20 a 24,Extranjera,Otro Pais,662
54,Misiones,M,25 a 29,Argentina,Argentina,56795
54,Misiones,M,25 a 29,Argentina,Otro Pais,125
54,Misiones,M,25 a 29,Extranjera,Otro Pais,920
54,Misiones,M,30 a 34,Argentina,Argentina,52629
54,Misiones,M,30 a 34,Argentina,Otro Pais,111
54,Misiones,M,30 a 34,Extranjera,Otro Pais,1489
54,Misiones,M,35 a 39,Argentina,Argentina,47044
54,Misiones,M,35 a 39,Argentina,Otro Pais,102
54,Misiones,M,35 a 39,Extranjera,Otro Pais,1758
54,Misiones,M,40 a 44,Argentina,Argentina,42222
54,Misiones,M,40 a 44,Argentina,Otro Pais,103
54,Misiones,M,40 a 44,Extranjera,Otro Pais,1900
54,Misiones,M,45 a 49,Argentina,Argentina,38694
54,Misiones,M,45 a 49,Argentina,Otro Pais,92
54,Misiones,M,45 a 49,Extranjera,Otro Pais,1593
54,Misiones,M,5 a 9,Argentina,Argentina,61301
54,Misiones,M,5 a 9,Argentina,Otro Pais,178
54,Misiones,M,5 a 9,Extranjera,Otro Pais,124
54,Misiones,M,50 a 54,Argentina,Argentina,31552
54,Misiones,M,50 a 54,Argentina,Otro Pais,97
54,Misiones,M,50 a 54,Extranjera,Otro Pais,1519
54,Misiones,M,55 a 59,Argentina,Argentina,26539
54,Misiones,M,55 a 59,Argentina,Otro Pais,163
54,Misiones,M,55 a 59,Extranjera,Otro Pais,1633
54,Misiones,M,60 a 64,Argentina,Argentina,24922
54,Misiones,M,60 a 64,Argentina,Otro Pais,199
54,Misiones,M,60 a 64,Extranjera,Otro Pais,1707
54,Misiones,M,65 a 69,Argentina,Argentina,20220
54,Misiones,M,65 a 69,Argentina,Otro Pais,337
54,Misiones,M,65 a 69,Extranjera,Otro Pais,1748
54,Misiones,M,70 a 74,Argentina,Argentina,13534
54,Misiones,M,70 a 74,Argentina,Otro Pais,404
54,Misiones,M,70 a 74,Extranjera,Otro Pais,2060
54,Misiones,M,75 a 79,Argentina,Argentina,6976
54,Misiones,M,75 a 79,Argentina,Otro Pais,348
54,Misiones,M,75 a 79,Extranjera,Otro Pais,1945
54,Misiones,M,80 a 84,Argentina,Argentina,3542
54,Misiones,M,80 a 84,Argentina,Otro Pais,290
54,Misiones,M,80 a 84,Extranjera,Otro Pais,1408
54,Misiones,M,85 a 89,Argentina,Argentina,1583
54,Misiones,M,85 a 89,Argentina,Otro Pais,146
54,Misiones,M,85 a 89,Extranjera,Otro Pais,698
54,Misiones,M,90 a 94,Argentina,Argentina,505
54,Misiones,M,90 a 94,Argentina,Otro Pais,55
54,Misiones,M,90 a 94,Extranjera,Otro Pais,255
54,Misiones,M,95 a 99,Argentina,Argentina,136
54,Misiones,M,95 a 99,Argentina,Otro Pais,15
54,Misiones,M,95 a 99,Extranjera,Otro Pais,89
54,Misiones,X,15 a 19,Argentina,Argentina,4
54,Misiones,X,20 a 24,Argentina,Argentina,3
54,Misiones,X,25 a 29,Argentina,Argentina,4
54,Misiones,X,30 a 34,Argentina,Argentina,5
54,Misiones,X,35 a 39,Argentina,Argentina,5
54,Misiones,X,40 a 44,Argentina,Argentina,2
54,Misiones,X,60 a 64,Argentina,Argentina,2
58,Neuquén,F,0 a 4,Argentina,Argentina,17309
58,Neuquén,F,0 a 4,Argentina,Otro Pais,24
58,Neuquén,F,0 a 4,Extranjera,Otro Pais,43
58,Neuquén,F,10 a 14,Argentina,Argentina,29667
58,Neuquén,F,10 a 14,Argentina,Otro Pais,86
58,Neuquén,F,10 a 14,Extranjera,Otro Pais,416
58,Neuquén,F,100 y +,Argentina,Argentina,39
58,Neuquén,F,100 y +,Argentina,Otro Pais,4
58,Neuquén,F,100 y +,Extranjera,Otro Pais,7
58,Neuquén,F,15 a 19,Argentina,Argentina,28248
58,Neuquén,F,15 a 19,Argentina,Otro Pais,88
58,Neuquén,F,15 a 19,Extranjera,Otro Pais,522
58,Neuquén,F,20 a 24,Argentina,Argentina,26226
58,Neuquén,F,20 a 24,Argentina,Otro Pais,101
58,Neuquén,F,20 a 24,Extranjera,Otro Pais,731
58,Neuquén,F,25 a 29,Argentina,Argentina,29254
58,Neuquén,F,25 a 29,Argentina,Otro Pais,69
58,Neuquén,F,25 a 29,Extranjera,Otro Pais,905
58,Neuquén,F,30 a 34,Argentina,Argentina,31681
58,Neuquén,F,30 a 34,Argentina,Otro Pais,88
58,Neuquén,F,30 a 34,Extranjera,Otro Pais,1278
58,Neuquén,F,35 a 39,Argentina,Argentina,29441
58,Neuquén,F,35 a 39,Argentina,Otro Pais,146
58,Neuquén,F,35 a 39,Extranjera,Otro Pais,1458
58,Neuquén,F,40 a 44,Argentina,Argentina,26934
58,Neuquén,F,40 a 44,Argentina,Otro Pais,267
58,Neuquén,F,40 a 44,Extranjera,Otro Pais,1701
58,Neuquén,F,45 a 49,Argentina,Argentina,25503
58,Neuquén,F,45 a 49,Argentina,Otro Pais,229
58,Neuquén,F,45 a 49,Extranjera,Otro Pais,1406
58,Neuquén,F,5 a 9,Argentina,Argentina,26712
58,Neuquén,F,5 a 9,Argentina,Otro Pais,63
58,Neuquén,F,5 a 9,Extranjera,Otro Pais,242
58,Neuquén,F,50 a 54,Argentina,Argentina,20618
58,Neuquén,F,50 a 54,Argentina,Otro Pais,369
58,Neuquén,F,50 a 54,Extranjera,Otro Pais,1732
58,Neuquén,F,55 a 59,Argentina,Argentina,16531
58,Neuquén,F,55 a 59,Argentina,Otro Pais,357
58,Neuquén,F,55 a 59,Extranjera,Otro Pais,1997
58,Neuquén,F,60 a 64,Argentina,Argentina,14294
58,Neuquén,F,60 a 64,Argentina,Otro Pais,310
58,Neuquén,F,60 a 64,Extranjera,Otro Pais,2185
58,Neuquén,F,65 a 69,Argentina,Argentina,11771
58,Neuquén,F,65 a 69,Argentina,Otro Pais,351
58,Neuquén,F,65 a 69,Extranjera,Otro Pais,1916
58,Neuquén,F,70 a 74,Argentina,Argentina,9202
58,Neuquén,F,70 a 74,Argentina,Otro Pais,363
58,Neuquén,F,70 a 74,Extranjera,Otro Pais,1591
58,Neuquén,F,75 a 79,Argentina,Argentina,6242
58,Neuquén,F,75 a 79,Argentina,Otro Pais,333
58,Neuquén,F,75 a 79,Extranjera,Otro Pais,1148
58,Neuquén,F,80 a 84,Argentina,Argentina,3879
58,Neuquén,F,80 a 84,Argentina,Otro Pais,198
58,Neuquén,F,80 a 84,Extranjera,Otro Pais,656
58,Neuquén,F,85 a 89,Argentina,Argentina,2119
58,Neuquén,F,85 a 89,Argentina,Otro Pais,103
58,Neuquén,F,85 a 89,Extranjera,Otro Pais,383
58,Neuquén,F,90 a 94,Argentina,Argentina,945
58,Neuquén,F,90 a 94,Argentina,Otro Pais,38
58,Neuquén,F,90 a 94,Extranjera,Otro Pais,141
58,Neuquén,F,95 a 99,Argentina,Argentina,273
58,Neuquén,F,95 a 99,Argentina,Otro Pais,6
58,Neuquén,F,95 a 99,Extranjera,Otro Pais,48
58,Neuquén,M,0 a 4,Argentina,Argentina,17791
58,Neuquén,M,0 a 4,Argentina,Otro Pais,23
58,Neuquén,M,0 a 4,Extranjera,Otro Pais,45
58,Neuquén,M,10 a 14,Argentina,Argentina,30396
58,Neuquén,M,10 a 14,Argentina,Otro Pais,69
58,Neuquén,M,10 a 14,Extranjera,Otro Pais,437
58,Neuquén,M,100 y +,Argentina,Argentina,16
58,Neuquén,M,100 y +,Extranjera,Otro Pais,7
58,Neuquén,M,15 a 19,Argentina,Argentina,29547
58,Neuquén,M,15 a 19,Argentina,Otro Pais,96
58,Neuquén,M,15 a 19,Extranjera,Otro Pais,541
58,Neuquén,M,20 a 24,Argentina,Argentina,27797
58,Neuquén,M,20 a 24,Argentina,Otro Pais,64
58,Neuquén,M,20 a 24,Extranjera,Otro Pais,846
58,Neuquén,M,25 a 29,Argentina,Argentina,31942
58,Neuquén,M,25 a 29,Argentina,Otro Pais,74
58,Neuquén,M,25 a 29,Extranjera,Otro Pais,1004
58,Neuquén,M,30 a 34,Argentina,Argentina,33481
58,Neuquén,M,30 a 34,Argentina,Otro Pais,97
58,Neuquén,M,30 a 34,Extranjera,Otro Pais,1434
58,Neuquén,M,35 a 39,Argentina,Argentina,31241
58,Neuquén,M,35 a 39,Argentina,Otro Pais,91
58,Neuquén,M,35 a 39,Extranjera,Otro Pais,1712
58,Neuquén,M,40 a 44,Argentina,Argentina,28165
58,Neuquén,M,40 a 44,Argentina,Otro Pais,207
58,Neuquén,M,40 a 44,Extranjera,Otro Pais,1844
58,Neuquén,M,45 a 49,Argentina,Argentina,26645
58,Neuquén,M,45 a 49,Argentina,Otro Pais,169
58,Neuquén,M,45 a 49,Extranjera,Otro Pais,1462
58,Neuquén,M,5 a 9,Argentina,Argentina,27108
58,Neuquén,M,5 a 9,Argentina,Otro Pais,57
58,Neuquén,M,5 a 9,Extranjera,Otro Pais,241
58,Neuquén,M,50 a 54,Argentina,Argentina,20854
58,Neuquén,M,50 a 54,Argentina,Otro Pais,289
58,Neuquén,M,50 a 54,Extranjera,Otro Pais,1654
58,Neuquén,M,55 a 59,Argentina,Argentina,16026
58,Neuquén,M,55 a 59,Argentina,Otro Pais,307
58,Neuquén,M,55 a 59,Extranjera,Otro Pais,1715
58,Neuquén,M,60 a 64,Argentina,Argentina,13867
58,Neuquén,M,60 a 64,Argentina,Otro Pais,221
58,Neuquén,M,60 a 64,Extranjera,Otro Pais,1785
58,Neuquén,M,65 a 69,Argentina,Argentina,11150
58,Neuquén,M,65 a 69,Argentina,Otro Pais,274
58,Neuquén,M,65 a 69,Extranjera,Otro Pais,1559
58,Neuquén,M,70 a 74,Argentina,Argentina,7985
58,Neuquén,M,70 a 74,Argentina,Otro Pais,304
58,Neuquén,M,70 a 74,Extranjera,Otro Pais,1406
58,Neuquén,M,75 a 79,Argentina,Argentina,4904
58,Neuquén,M,75 a 79,Argentina,Otro Pais,277
58,Neuquén,M,75 a 79,Extranjera,Otro Pais,1042
58,Neuquén,M,80 a 84,Argentina,Argentina,2616
58,Neuquén,M,80 a 84,Argentina,Otro Pais,178
58,Neuquén,M,80 a 84,Extranjera,Otro Pais,628
58,Neuquén,M,85 a 89,Argentina,Argentina,1199
58,Neuquén,M,85 a 89,Argentina,Otro Pais,83
58,Neuquén,M,85 a 89,Extranjera,Otro Pais,229
58,Neuquén,M,90 a 94,Argentina,Argentina,396
58,Neuquén,M,90 a 94,Argentina,Otro Pais,26
58,Neuquén,M,90 a 94,Extranjera,Otro Pais,97
58,Neuquén,M,95 a 99,Argentina,Argentina,85
58,Neuquén,M,95 a 99,Argentina,Otro Pais,10
58,Neuquén,M,95 a 99,Extranjera,Otro Pais,19
58,Neuquén,X,15 a 19,Argentina,Argentina,17
58,Neuquén,X,15 a 19,Extranjera,Otro Pais,1
58,Neuquén,X,20 a 24,Argentina,Argentina,14
58,Neuquén,X,25 a 29,Argentina,Argentina,17
58,Neuquén,X,30 a 34,Argentina,Argentina,13
58,Neuquén,X,35 a 39,Argentina,Argentina,5
58,Neuquén,X,40 a 44,Argentina,Argentina,2
58,Neuquén,X,40 a 44,Argentina,Otro Pais,1
58,Neuquén,X,45 a 49,Argentina,Argentina,3
58,Neuquén,X,50 a 54,Argentina,Argentina,2
62,Río Negro,F,0 a 4,Argentina,Argentina,17628
62,Río Negro,F,0 a 4,Argentina,Otro Pais,50
62,Río Negro,F,0 a 4,Extranjera,Otro Pais,28
62,Río Negro,F,10 a 14,Argentina,Argentina,30982
62,Río Negro,F,10 a 14,Argentina,Otro Pais,111
62,Río Negro,F,10 a 14,Extranjera,Otro Pais,298
62,Río Negro,F,100 y +,Argentina,Argentina,73
62,Río Negro,F,100 y +,Argentina,Otro Pais,3
62,Río Negro,F,100 y +,Extranjera,Otro Pais,21
62,Río Negro,F,15 a 19,Argentina,Argentina,28999
62,Río Negro,F,15 a 19,Argentina,Otro Pais,98
62,Río Negro,F,15 a 19,Extranjera,Otro Pais,403
62,Río Negro,F,20 a 24,Argentina,Argentina,27897
62,Río Negro,F,20 a 24,Argentina,Otro Pais,102
62,Río Negro,F,20 a 24,Extranjera,Otro Pais,651
62,Río Negro,F,25 a 29,Argentina,Argentina,30066
62,Río Negro,F,25 a 29,Argentina,Otro Pais,73
62,Río Negro,F,25 a 29,Extranjera,Otro Pais,893
62,Río Negro,F,30 a 34,Argentina,Argentina,31782
62,Río Negro,F,30 a 34,Argentina,Otro Pais,86
62,Río Negro,F,30 a 34,Extranjera,Otro Pais,1138
62,Río Negro,F,35 a 39,Argentina,Argentina,30570
62,Río Negro,F,35 a 39,Argentina,Otro Pais,126
62,Río Negro,F,35 a 39,Extranjera,Otro Pais,1213
62,Río Negro,F,40 a 44,Argentina,Argentina,28456
62,Río Negro,F,40 a 44,Argentina,Otro Pais,245
62,Río Negro,F,40 a 44,Extranjera,Otro Pais,1523
62,Río Negro,F,45 a 49,Argentina,Argentina,27014
62,Río Negro,F,45 a 49,Argentina,Otro Pais,199
62,Río Negro,F,45 a 49,Extranjera,Otro Pais,1412
62,Río Negro,F,5 a 9,Argentina,Argentina,27732
62,Río Negro,F,5 a 9,Argentina,Otro Pais,55
62,Río Negro,F,5 a 9,Extranjera,Otro Pais,179
62,Río Negro,F,50 a 54,Argentina,Argentina,21318
62,Río Negro,F,50 a 54,Argentina,Otro Pais,349
62,Río Negro,F,50 a 54,Extranjera,Otro Pais,1910
62,Río Negro,F,55 a 59,Argentina,Argentina,17711
62,Río Negro,F,55 a 59,Argentina,Otro Pais,322
62,Río Negro,F,55 a 59,Extranjera,Otro Pais,2243
62,Río Negro,F,60 a 64,Argentina,Argentina,16361
62,Río Negro,F,60 a 64,Argentina,Otro Pais,323
62,Río Negro,F,60 a 64,Extranjera,Otro Pais,2414
62,Río Negro,F,65 a 69,Argentina,Argentina,13683
62,Río Negro,F,65 a 69,Argentina,Otro Pais,383
62,Río Negro,F,65 a 69,Extranjera,Otro Pais,2322
62,Río Negro,F,70 a 74,Argentina,Argentina,11045
62,Río Negro,F,70 a 74,Argentina,Otro Pais,435
62,Río Negro,F,70 a 74,Extranjera,Otro Pais,2121
62,Río Negro,F,75 a 79,Argentina,Argentina,7960
62,Río Negro,F,75 a 79,Argentina,Otro Pais,464
62,Río Negro,F,75 a 79,Extranjera,Otro Pais,1657
62,Río Negro,F,80 a 84,Argentina,Argentina,5329
62,Río Negro,F,80 a 84,Argentina,Otro Pais,284
62,Río Negro,F,80 a 84,Extranjera,Otro Pais,1056
62,Río Negro,F,85 a 89,Argentina,Argentina,3038
62,Río Negro,F,85 a 89,Argentina,Otro Pais,136
62,Río Negro,F,85 a 89,Extranjera,Otro Pais,557
62,Río Negro,F,90 a 94,Argentina,Argentina,1404
62,Río Negro,F,90 a 94,Argentina,Otro Pais,55
62,Río Negro,F,90 a 94,Extranjera,Otro Pais,267
62,Río Negro,F,95 a 99,Argentina,Argentina,363
62,Río Negro,F,95 a 99,Argentina,Otro Pais,17
62,Río Negro,F,95 a 99,Extranjera,Otro Pais,69
62,Río Negro,M,0 a 4,Argentina,Argentina,18188
62,Río Negro,M,0 a 4,Argentina,Otro Pais,41
62,Río Negro,M,0 a 4,Extranjera,Otro Pais,49
62,Río Negro,M,10 a 14,Argentina,Argentina,31985
62,Río Negro,M,10 a 14,Argentina,Otro Pais,98
62,Río Negro,M,10 a 14,Extranjera,Otro Pais,322
62,Río Negro,M,100 y +,Argentina,Argentina,24
62,Río Negro,M,100 y +,Argentina,Otro Pais,2
62,Río Negro,M,100 y +,Extranjera,Otro Pais,9
62,Río Negro,M,15 a 19,Argentina,Argentina,30535
62,Río Negro,M,15 a 19,Argentina,Otro Pais,117
62,Río Negro,M,15 a 19,Extranjera,Otro Pais,457
62,Río Negro,M,20 a 24,Argentina,Argentina,29534
62,Río Negro,M,20 a 24,Argentina,Otro Pais,91
62,Río Negro,M,20 a 24,Extranjera,Otro Pais,725
62,Río Negro,M,25 a 29,Argentina,Argentina,31213
62,Río Negro,M,25 a 29,Argentina,Otro Pais,69
62,Río Negro,M,25 a 29,Extranjera,Otro Pais,988
62,Río Negro,M,30 a 34,Argentina,Argentina,32485
62,Río Negro,M,30 a 34,Argentina,Otro Pais,77
62,Río Negro,M,30 a 34,Extranjera,Otro Pais,1266
62,Río Negro,M,35 a 39,Argentina,Argentina,30801
62,Río Negro,M,35 a 39,Argentina,Otro Pais,103
62,Río Negro,M,35 a 39,Extranjera,Otro Pais,1339
62,Río Negro,M,40 a 44,Argentina,Argentina,28635
62,Río Negro,M,40 a 44,Argentina,Otro Pais,197
62,Río Negro,M,40 a 44,Extranjera,Otro Pais,1618
62,Río Negro,M,45 a 49,Argentina,Argentina,26952
62,Río Negro,M,45 a 49,Argentina,Otro Pais,143
62,Río Negro,M,45 a 49,Extranjera,Otro Pais,1400
62,Río Negro,M,5 a 9,Argentina,Argentina,28819
62,Río Negro,M,5 a 9,Argentina,Otro Pais,72
62,Río Negro,M,5 a 9,Extranjera,Otro Pais,201
62,Río Negro,M,50 a 54,Argentina,Argentina,21634
62,Río Negro,M,50 a 54,Argentina,Otro Pais,226
62,Río Negro,M,50 a 54,Extranjera,Otro Pais,1753
62,Río Negro,M,55 a 59,Argentina,Argentina,17497
62,Río Negro,M,55 a 59,Argentina,Otro Pais,260
62,Río Negro,M,55 a 59,Extranjera,Otro Pais,1956
62,Río Negro,M,60 a 64,Argentina,Argentina,15558
62,Río Negro,M,60 a 64,Argentina,Otro Pais,248
62,Río Negro,M,60 a 64,Extranjera,Otro Pais,2136
62,Río Negro,M,65 a 69,Argentina,Argentina,12849
62,Río Negro,M,65 a 69,Argentina,Otro Pais,348
62,Río Negro,M,65 a 69,Extranjera,Otro Pais,2013
62,Río Negro,M,70 a 74,Argentina,Argentina,9821
62,Río Negro,M,70 a 74,Argentina,Otro Pais,370
62,Río Negro,M,70 a 74,Extranjera,Otro Pais,1906
62,Río Negro,M,75 a 79,Argentina,Argentina,6342
62,Río Negro,M,75 a 79,Argentina,Otro Pais,366
62,Río Negro,M,75 a 79,Extranjera,Otro Pais,1606
62,Río Negro,M,80 a 84,Argentina,Argentina,3588
62,Río Negro,M,80 a 84,Argentina,Otro Pais,241
62,Río Negro,M,80 a 84,Extranjera,Otro Pais,913
